filename,timestamp,latitude,longitude,distance_to_node_m,node_index,speed_mps,heading_deg,label
frame_17_lat--6.091276866666666_lon--49.84906976666666.png,20250809_180037_239558,-6.091276867,-49.84906977,63.06,12,0,0,straight
frame_18_lat--6.091266799999999_lon--49.84903733333333.png,20250809_180038_210536,-6.0912668,-49.84903733,59.33,12,0,0,straight
frame_19_lat--6.091255433333332_lon--49.84900303333333.png,20250809_180039_255509,-6.091255433,-49.84900303,55.35,12,0,0,straight
frame_20_lat--6.091242733333334_lon--49.84896766666667.png,20250809_180040_219682,-6.091242733,-49.84896767,51.2,12,0,0,straight
frame_21_lat--6.0912288666666665_lon--49.84893173333334.png,20250809_180041_294631,-6.091228867,-49.84893173,46.95,12,0,0,straight
frame_22_lat--6.091213866666667_lon--49.84889483333334.png,20250809_180042_228715,-6.091213867,-49.84889483,42.55,12,0,0,straight
frame_23_lat--6.091197800000001_lon--49.84885696666667.png,20250809_180043_204001,-6.0911978,-49.84885697,38,12,0,0,straight
frame_24_lat--6.091181466666667_lon--49.8488192.png,20250809_180044_235374,-6.091181467,-49.8488192,33.45,12,0,0,straight
frame_25_lat--6.091165299999999_lon--49.848781466666665.png,20250809_180045_208825,-6.0911653,-49.84878147,28.92,12,0,0,straight
frame_26_lat--6.0911491_lon--49.848742800000004.png,20250809_180046_270999,-6.0911491,-49.8487428,24.29,12,0,0,straight
frame_27_lat--6.0911325000000005_lon--49.848702700000004.png,20250809_180047_207937,-6.0911325,-49.8487027,19.51,12,0,0,straight
frame_28_lat--6.091115933333334_lon--49.8486625.png,20250809_180048_229707,-6.091115933,-49.8486625,14.73,12,0,0,straight
frame_29_lat--6.091099866666667_lon--49.84862353333333.png,20250809_180049_205636,-6.091099867,-49.84862353,10.14,12,0,0,straight
frame_30_lat--6.0910842333333335_lon--49.848585666666665.png,20250809_180050_258792,-6.091084233,-49.84858567,5.78,12,0,0,intersection
frame_31_lat--6.091068333333332_lon--49.84854796666667.png,20250809_180051_255066,-6.091068333,-49.84854797,2.25,12,0,0,intersection
frame_32_lat--6.091051833333333_lon--49.848509866666674.png,20250809_180052_218976,-6.091051833,-49.84850987,4.24,12,0,0,intersection
frame_33_lat--6.091034266666667_lon--49.848470866666666.png,20250809_180053_270224,-6.091034267,-49.84847087,8.67,12,0,0,intersection
frame_34_lat--6.091015266666667_lon--49.84843036666667.png,20250809_180054_227714,-6.091015267,-49.84843037,13.52,12,0,0,straight
frame_35_lat--6.090995199999999_lon--49.84838876666667.png,20250809_180055_201137,-6.0909952,-49.84838877,18.57,12,0,0,straight
frame_36_lat--6.0909749333333325_lon--49.84834703333333.png,20250809_180056_234942,-6.090974933,-49.84834703,23.67,12,0,0,straight
frame_37_lat--6.090954966666668_lon--49.848305700000004.png,20250809_180057_204516,-6.090954967,-49.8483057,28.73,12,0,0,straight
frame_38_lat--6.090935566666667_lon--49.8482653.png,20250809_180058_240431,-6.090935567,-49.8482653,32.28,11,0,0,straight
frame_39_lat--6.090916766666667_lon--49.84822596666667.png,20250809_180059_211242,-6.090916767,-49.84822597,27.46,11,0,0,straight
frame_40_lat--6.090898533333332_lon--49.84818750000001.png,20250809_180100_256959,-6.090898533,-49.8481875,22.75,11,0,0,straight
frame_41_lat--6.090880666666666_lon--49.848149400000004.png,20250809_180101_218959,-6.090880667,-49.8481494,18.09,11,0,0,straight
frame_42_lat--6.090862966666666_lon--49.848111533333324.png,20250809_180102_282796,-6.090862967,-49.84811153,13.47,11,0,0,straight
frame_43_lat--6.0908453_lon--49.848073933333325.png,20250809_180103_217543,-6.0908453,-49.84807393,8.87,11,0,0,intersection
frame_44_lat--6.090827433333334_lon--49.84803659999999.png,20250809_180104_255859,-6.090827433,-49.8480366,4.29,11,0,0,intersection
frame_45_lat--6.090809433333334_lon--49.847999599999994.png,20250809_180105_221695,-6.090809433,-49.8479996,0.27,11,0,0,intersection
frame_46_lat--6.090791133333334_lon--49.84796216666666.png,20250809_180106_196729,-6.090791133,-49.84796217,4.88,11,0,0,intersection
frame_47_lat--6.090771999999999_lon--49.84792349999999.png,20250809_180107_217447,-6.090772,-49.8479235,9.65,11,0,0,intersection
frame_48_lat--6.090751533333334_lon--49.84788296666667.png,20250809_180108_220986,-6.090751533,-49.84788297,14.68,11,0,0,straight
frame_49_lat--6.090730499999999_lon--49.84784136666667.png,20250809_180109_297974,-6.0907305,-49.84784137,19.84,11,0,0,straight
frame_50_lat--6.090709899999999_lon--49.84779973333334.png,20250809_180110_214183,-6.0907099,-49.84779973,24.98,11,0,0,straight
frame_51_lat--6.090689466666666_lon--49.8477581.png,20250809_180111_264928,-6.090689467,-49.8477581,30.11,11,0,0,straight
frame_52_lat--6.090668366666668_lon--49.84771633333333.png,20250809_180112_208029,-6.090668367,-49.84771633,35.29,11,0,0,straight
frame_53_lat--6.090647133333333_lon--49.84767459999999.png,20250809_180113_220656,-6.090647133,-49.8476746,31.97,13,0,0,straight
frame_54_lat--6.090626533333333_lon--49.847632966666666.png,20250809_180114_255346,-6.090626533,-49.84763297,26.83,13,0,0,straight
frame_55_lat--6.0906066_lon--49.8475914.png,20250809_180115_220879,-6.0906066,-49.8475914,21.75,13,0,0,straight
frame_56_lat--6.090587433333334_lon--49.84754993333335.png,20250809_180116_269343,-6.090587433,-49.84754993,16.72,13,0,0,straight
frame_57_lat--6.090569100000001_lon--49.8475085.png,20250809_180117_219021,-6.0905691,-49.8475085,11.78,13,0,0,straight
frame_58_lat--6.090551166666667_lon--49.84746676666666.png,20250809_180118_284102,-6.090551167,-49.84746677,6.96,13,0,0,intersection
frame_59_lat--6.090532966666667_lon--49.847424266666664.png,20250809_180119_222534,-6.090532967,-49.84742427,2.88,13,0,0,intersection
frame_60_lat--6.090513966666667_lon--49.84738049999999.png,20250809_180120_286436,-6.090513967,-49.8473805,4.66,13,0,0,intersection
frame_61_lat--6.090493833333333_lon--49.84733543333333.png,20250809_180121_205013,-6.090493833,-49.84733543,9.69,13,0,0,intersection
frame_62_lat--6.090472733333334_lon--49.84728943333333.png,20250809_180122_225942,-6.090472733,-49.84728943,15.16,13,0,0,straight
frame_63_lat--6.090451300000001_lon--49.8472429.png,20250809_180123_193907,-6.0904513,-49.8472429,20.76,13,0,0,straight
frame_64_lat--6.090429899999999_lon--49.84719586666667.png,20250809_180124_230329,-6.0904299,-49.84719587,26.44,13,0,0,straight
frame_65_lat--6.0904083_lon--49.847148700000005.png,20250809_180125_200019,-6.0904083,-49.8471487,32.16,13,0,0,straight
frame_66_lat--6.0903863000000005_lon--49.847102066666665.png,20250809_180126_234061,-6.0903863,-49.84710207,37.21,14,0,0,straight
frame_67_lat--6.0903639_lon--49.8470562.png,20250809_180127_206772,-6.0903639,-49.8470562,31.57,14,0,0,straight
frame_68_lat--6.090342166666666_lon--49.8470119.png,20250809_180128_236210,-6.090342167,-49.8470119,26.12,14,0,0,straight
frame_69_lat--6.090323766666667_lon--49.846971366666665.png,20250809_180129_204850,-6.090323767,-49.84697137,21.2,14,0,0,straight
frame_70_lat--6.0903122000000005_lon--49.84693513333333.png,20250809_180130_245007,-6.0903122,-49.84693513,17,14,0,0,straight
frame_71_lat--6.090309566666666_lon--49.8469027.png,20250809_180131_215736,-6.090309567,-49.8469027,13.61,14,0,0,straight
frame_72_lat--6.090316933333332_lon--49.84687406666667.png,20250809_180132_286079,-6.090316933,-49.84687407,11.36,14,0,0,straight
frame_73_lat--6.090334_lon--49.84684969999999.png,20250809_180133_229727,-6.090334,-49.8468497,10.85,14,0,0,straight
frame_74_lat--6.090359266666667_lon--49.846828933333335.png,20250809_180134_202781,-6.090359267,-49.84682893,12.3,14,0,0,straight
frame_75_lat--6.090390366666666_lon--49.84681023333333.png,20250809_180135_241256,-6.090390367,-49.84681023,15.2,14,0,0,straight
frame_76_lat--6.090425333333333_lon--49.84679213333334.png,20250809_180136_215007,-6.090425333,-49.84679213,18.95,14,0,0,straight
frame_77_lat--6.090462933333333_lon--49.84677396666666.png,20250809_180137_253280,-6.090462933,-49.84677397,23.2,14,0,0,straight
frame_78_lat--6.090502533333333_lon--49.846755599999995.png,20250809_180138_215913,-6.090502533,-49.8467556,27.79,14,0,0,straight
frame_79_lat--6.090543599999999_lon--49.84673673333333.png,20250809_180139_285625,-6.0905436,-49.84673673,32.63,14,0,0,straight
frame_80_lat--6.0905856_lon--49.84671663333334.png,20250809_180140_232171,-6.0905856,-49.84671663,37.63,14,0,0,straight
frame_81_lat--6.090628133333334_lon--49.84669506666667.png,20250809_180141_206413,-6.090628133,-49.84669507,42.77,14,0,0,straight
frame_82_lat--6.0906709_lon--49.84667223333334.png,20250809_180142_255817,-6.0906709,-49.84667223,48,14,0,0,straight
frame_83_lat--6.0907134_lon--49.84664863333334.png,20250809_180143_220950,-6.0907134,-49.84664863,53.26,14,0,0,straight
frame_84_lat--6.090755433333333_lon--49.846624500000004.png,20250809_180144_284085,-6.090755433,-49.8466245,58.5,14,0,0,straight
frame_85_lat--6.090797433333334_lon--49.846600166666654.png,20250809_180145_228789,-6.090797433,-49.84660017,63.77,14,0,0,straight
frame_86_lat--6.0908401_lon--49.84657593333333.png,20250809_180146_202499,-6.0908401,-49.84657593,69.13,14,0,0,straight
frame_87_lat--6.090882433333333_lon--49.84655279999999.png,20250809_180147_241331,-6.090882433,-49.8465528,74.41,14,0,0,straight
frame_88_lat--6.090921400000001_lon--49.84653239999999.png,20250809_180148_213941,-6.0909214,-49.8465324,79.24,14,0,0,straight
frame_89_lat--6.090955633333334_lon--49.84651499999999.png,20250809_180149_241386,-6.090955633,-49.846515,83.47,14,0,0,straight
frame_90_lat--6.090986866666667_lon--49.84649926666666.png,20250809_180150_212178,-6.090986867,-49.84649927,87.32,14,0,0,straight
frame_91_lat--6.091017633333334_lon--49.84648393333333.png,20250809_180151_244902,-6.091017633,-49.84648393,91.11,14,0,0,straight
frame_92_lat--6.0910493_lon--49.846468666666674.png,20250809_180152_209167,-6.0910493,-49.84646867,95,14,0,0,straight
frame_93_lat--6.091082433333334_lon--49.8464534.png,20250809_180153_242104,-6.091082433,-49.8464534,97.74,15,0,0,straight
frame_94_lat--6.0911173666666665_lon--49.8464383.png,20250809_180154_212710,-6.091117367,-49.8464383,93.54,15,0,0,straight
frame_95_lat--6.0911542_lon--49.84642356666666.png,20250809_180155_271824,-6.0911542,-49.84642357,89.15,15,0,0,straight
frame_96_lat--6.091192899999999_lon--49.8464092.png,20250809_180156_226541,-6.0911929,-49.8464092,84.59,15,0,0,straight
frame_97_lat--6.091233366666666_lon--49.84639453333334.png,20250809_180157_200981,-6.091233367,-49.84639453,79.83,15,0,0,straight
frame_98_lat--6.091275400000001_lon--49.8463793.png,20250809_180158_246393,-6.0912754,-49.8463793,74.89,15,0,0,straight
frame_99_lat--6.091319233333333_lon--49.84636416666666.png,20250809_180159_220558,-6.091319233,-49.84636417,69.76,15,0,0,straight
frame_100_lat--6.091363599999999_lon--49.846349966666665.png,20250809_180200_288985,-6.0913636,-49.84634997,64.61,15,0,0,straight
frame_101_lat--6.091406233333333_lon--49.8463368.png,20250809_180201_218800,-6.091406233,-49.8463368,59.67,15,0,0,straight
frame_102_lat--6.091446400000001_lon--49.846323366666674.png,20250809_180202_244763,-6.0914464,-49.84632337,54.99,15,0,0,straight
frame_103_lat--6.0914850666666664_lon--49.84630906666666.png,20250809_180203_215687,-6.091485067,-49.84630907,50.43,15,0,0,straight
frame_104_lat--6.0915237_lon--49.84629550000001.png,20250809_180204_268782,-6.0915237,-49.8462955,45.9,15,0,0,straight
frame_105_lat--6.0915634_lon--49.84628496666668.png,20250809_180205_221807,-6.0915634,-49.84628497,41.37,15,0,0,straight
frame_106_lat--6.0916049_lon--49.84627783333334.png,20250809_180206_297865,-6.0916049,-49.84627783,36.79,15,0,0,straight
frame_107_lat--6.0916475_lon--49.84627213333334.png,20250809_180207_227654,-6.0916475,-49.84627213,32.18,15,0,0,straight
frame_108_lat--6.091689266666667_lon--49.8462661.png,20250809_180208_201351,-6.091689267,-49.8462661,27.69,15,0,0,straight
frame_109_lat--6.091728366666667_lon--49.846259399999994.png,20250809_180209_238715,-6.091728367,-49.8462594,23.49,15,0,0,straight
frame_110_lat--6.091764499999999_lon--49.84625283333334.png,20250809_180210_212815,-6.0917645,-49.84625283,19.65,15,0,0,straight
frame_111_lat--6.091798633333333_lon--49.84624683333334.png,20250809_180211_271163,-6.091798633,-49.84624683,16.15,15,0,0,straight
frame_112_lat--6.091833166666666_lon--49.84624123333334.png,20250809_180212_212436,-6.091833167,-49.84624123,12.84,15,0,0,straight
frame_113_lat--6.091870533333333_lon--49.846235199999995.png,20250809_180213_269263,-6.091870533,-49.8462352,9.72,15,0,0,straight
frame_114_lat--6.0919115_lon--49.84622723333333.png,20250809_180214_224833,-6.0919115,-49.84622723,7.46,15,0,0,intersection
frame_115_lat--6.0919547000000005_lon--49.8462162.png,20250809_180215_200880,-6.0919547,-49.8462162,7.55,15,0,0,intersection
frame_116_lat--6.091999033333333_lon--49.846202600000005.png,20250809_180216_237313,-6.091999033,-49.8462026,10.32,15,0,0,straight
frame_117_lat--6.0920447666666675_lon--49.846187699999994.png,20250809_180217_208143,-6.092044767,-49.8461877,14.57,15,0,0,straight
frame_118_lat--6.0920925666666665_lon--49.84617316666667.png,20250809_180218_241544,-6.092092567,-49.84617317,19.58,15,0,0,straight
frame_119_lat--6.092142766666667_lon--49.846160033333334.png,20250809_180219_210077,-6.092142767,-49.84616003,25.08,15,0,0,straight
frame_120_lat--6.0921951_lon--49.84614886666666.png,20250809_180220_246132,-6.0921951,-49.84614887,30.89,15,0,0,straight
frame_121_lat--6.092247733333332_lon--49.846139599999994.png,20250809_180221_220771,-6.092247733,-49.8461396,36.75,15,0,0,straight
frame_122_lat--6.092298633333334_lon--49.846130433333336.png,20250809_180222_296457,-6.092298633,-49.84613043,42.44,15,0,0,straight
frame_123_lat--6.092347233333333_lon--49.84611913333333.png,20250809_180223_231469,-6.092347233,-49.84611913,47.9,15,0,0,straight
frame_124_lat--6.092394166666667_lon--49.846104933333336.png,20250809_180224_206663,-6.092394167,-49.84610493,53.23,15,0,0,straight
frame_125_lat--6.0924407_lon--49.846089400000004.png,20250809_180225_238619,-6.0924407,-49.8460894,58.55,15,0,0,straight
frame_126_lat--6.092487966666666_lon--49.84607493333334.png,20250809_180226_216069,-6.092487967,-49.84607493,63.95,15,0,0,straight
frame_127_lat--6.092536466666665_lon--49.84606223333334.png,20250809_180227_283832,-6.092536467,-49.84606223,69.46,15,0,0,straight
frame_128_lat--6.092586066666667_lon--49.84605073333333.png,20250809_180228_226159,-6.092586067,-49.84605073,75.08,15,0,0,straight
frame_129_lat--6.092636166666667_lon--49.846039899999994.png,20250809_180229_196213,-6.092636167,-49.8460399,80.74,15,0,0,straight
frame_130_lat--6.092686433333332_lon--49.8460295.png,20250809_180230_220679,-6.092686433,-49.8460295,86.11,8,0,0,straight
frame_131_lat--6.0927365333333325_lon--49.846018833333325.png,20250809_180231_256784,-6.092736533,-49.84601883,82.68,8,0,0,straight
frame_132_lat--6.0927864666666665_lon--49.846007199999995.png,20250809_180232_218451,-6.092786467,-49.8460072,79.6,8,0,0,straight
frame_133_lat--6.0928363_lon--49.84599473333333.png,20250809_180233_284802,-6.0928363,-49.84599473,76.88,8,0,0,straight
frame_134_lat--6.0928862_lon--49.84598213333332.png,20250809_180234_229717,-6.0928862,-49.84598213,74.51,8,0,0,straight
frame_135_lat--6.092936166666666_lon--49.845969966666665.png,20250809_180235_200367,-6.092936167,-49.84596997,72.47,8,0,0,straight
frame_136_lat--6.092986166666668_lon--49.84595823333334.png,20250809_180236_236331,-6.092986167,-49.84595823,70.78,8,0,0,straight
frame_137_lat--6.093036166666667_lon--49.845946966666666.png,20250809_180237_207035,-6.093036167,-49.84594697,69.47,8,0,0,straight
frame_138_lat--6.0930857666666665_lon--49.845936066666674.png,20250809_180238_239302,-6.093085767,-49.84593607,68.58,8,0,0,straight
frame_139_lat--6.093133366666667_lon--49.8459259.png,20250809_180239_212517,-6.093133367,-49.8459259,68.11,8,0,0,straight
frame_140_lat--6.093176233333333_lon--49.845917099999994.png,20250809_180240_270678,-6.093176233,-49.8459171,68.02,8,0,0,straight
frame_141_lat--6.0932126333333345_lon--49.845911433333335.png,20250809_180241_225098,-6.093212633,-49.84591143,68.02,8,0,0,straight
frame_142_lat--6.093242300000001_lon--49.8459113.png,20250809_180242_199869,-6.0932423,-49.8459113,67.7,8,0,0,straight
frame_143_lat--6.093266333333332_lon--49.845917666666665.png,20250809_180243_230021,-6.093266333,-49.84591767,66.84,8,0,0,straight
frame_144_lat--6.0932854333333335_lon--49.845930700000004.png,20250809_180244_202139,-6.093285433,-49.8459307,65.35,8,0,0,straight
frame_145_lat--6.093299733333334_lon--49.84595013333333.png,20250809_180245_236705,-6.093299733,-49.84595013,63.2,8,0,0,straight
frame_146_lat--6.093308866666666_lon--49.84597506666667.png,20250809_180246_213525,-6.093308867,-49.84597507,60.47,8,0,0,straight
frame_147_lat--6.093313200000001_lon--49.84600383333333.png,20250809_180247_237423,-6.0933132,-49.84600383,57.31,8,0,0,straight
frame_148_lat--6.093313766666666_lon--49.8460347.png,20250809_180248_210219,-6.093313767,-49.8460347,53.89,8,0,0,straight
frame_149_lat--6.093311999999999_lon--49.84606696666667.png,20250809_180249_256898,-6.093312,-49.84606697,50.32,8,0,0,straight
frame_150_lat--6.093309499999998_lon--49.84610013333333.png,20250809_180250_237642,-6.0933095,-49.84610013,46.64,8,0,0,straight
frame_151_lat--6.093307299999998_lon--49.8461332.png,20250809_180251_208991,-6.0933073,-49.8461332,42.97,8,0,0,straight
frame_152_lat--6.093305633333332_lon--49.84616586666667.png,20250809_180252_241550,-6.093305633,-49.84616587,39.35,8,0,0,straight
frame_153_lat--6.093304566666666_lon--49.846199666666664.png,20250809_180253_216139,-6.093304567,-49.84619967,35.61,8,0,0,straight
frame_154_lat--6.093304033333334_lon--49.84623563333333.png,20250809_180254_287246,-6.093304033,-49.84623563,31.63,8,0,0,straight
frame_155_lat--6.093303733333334_lon--49.846273.png,20250809_180255_214565,-6.093303733,-49.846273,27.49,8,0,0,straight
frame_156_lat--6.0933033_lon--49.8463103.png,20250809_180256_270064,-6.0933033,-49.8463103,23.37,8,0,0,straight
frame_157_lat--6.0933028333333334_lon--49.84634676666667.png,20250809_180257_219293,-6.093302833,-49.84634677,19.34,8,0,0,straight
frame_158_lat--6.093302566666667_lon--49.84638176666667.png,20250809_180258_294782,-6.093302567,-49.84638177,15.47,8,0,0,straight
frame_159_lat--6.093302500000001_lon--49.84641416666667.png,20250809_180259_216844,-6.0933025,-49.84641417,11.91,8,0,0,straight
frame_160_lat--6.093302366666667_lon--49.84644206666667.png,20250809_180300_257850,-6.093302367,-49.84644207,8.84,8,0,0,intersection
frame_161_lat--6.093302166666668_lon--49.846465066666674.png,20250809_180301_221543,-6.093302167,-49.84646507,6.34,8,0,0,intersection
frame_162_lat--6.093301833333332_lon--49.84648513333334.png,20250809_180302_301234,-6.093301833,-49.84648513,4.18,8,0,0,intersection
frame_163_lat--6.0933014_lon--49.84650473333333.png,20250809_180303_231993,-6.0933014,-49.84650473,2.2,8,0,0,intersection
frame_164_lat--6.093300566666667_lon--49.846525433333326.png,20250809_180304_205356,-6.093300567,-49.84652543,1.27,8,0,0,intersection
frame_165_lat--6.093299533333334_lon--49.84654846666666.png,20250809_180305_239890,-6.093299533,-49.84654847,3.22,8,0,0,intersection
frame_166_lat--6.0932996_lon--49.84657406666666.png,20250809_180306_199557,-6.0932996,-49.84657407,5.97,8,0,0,intersection
frame_167_lat--6.093301599999999_lon--49.846601299999996.png,20250809_180307_236070,-6.0933016,-49.8466013,8.98,8,0,0,intersection
frame_168_lat--6.0933044333333335_lon--49.84662913333334.png,20250809_180308_207335,-6.093304433,-49.84662913,12.08,8,0,0,straight
frame_169_lat--6.093306433333333_lon--49.846656366666664.png,20250809_180309_243199,-6.093306433,-49.84665637,15.09,8,0,0,straight
frame_170_lat--6.093307333333334_lon--49.8466815.png,20250809_180310_204759,-6.093307333,-49.8466815,17.87,8,0,0,straight
frame_171_lat--6.0933074666666664_lon--49.846705.png,20250809_180311_227064,-6.093307467,-49.846705,20.46,8,0,0,straight
frame_172_lat--6.0933072_lon--49.84672873333333.png,20250809_180312_230041,-6.0933072,-49.84672873,23.07,8,0,0,straight
frame_173_lat--6.093306733333334_lon--49.846754266666665.png,20250809_180313_202126,-6.093306733,-49.84675427,25.89,8,0,0,straight
frame_174_lat--6.093305966666667_lon--49.84678206666668.png,20250809_180314_230698,-6.093305967,-49.84678207,28.95,8,0,0,straight
frame_175_lat--6.093304533333333_lon--49.8468122.png,20250809_180315_204953,-6.093304533,-49.8468122,32.27,8,0,0,straight
frame_176_lat--6.093302566666665_lon--49.84684466666666.png,20250809_180316_232116,-6.093302567,-49.84684467,35.86,8,0,0,straight
frame_177_lat--6.0933003333333335_lon--49.846878399999994.png,20250809_180317_200900,-6.093300333,-49.8468784,34.79,4,0,0,straight
frame_178_lat--6.093298233333333_lon--49.84691146666666.png,20250809_180318_241823,-6.093298233,-49.84691147,31.14,4,0,0,straight
frame_179_lat--6.093296566666667_lon--49.84694293333334.png,20250809_180319_207952,-6.093296567,-49.84694293,27.68,4,0,0,straight
frame_180_lat--6.093295066666666_lon--49.846973166666665.png,20250809_180320_240629,-6.093295067,-49.84697317,24.36,4,0,0,straight
frame_181_lat--6.093293833333332_lon--49.84700213333333.png,20250809_180321_210190,-6.093293833,-49.84700213,21.2,4,0,0,straight
frame_182_lat--6.093292566666666_lon--49.847028933333334.png,20250809_180322_245302,-6.093292567,-49.84702893,18.28,4,0,0,straight
frame_183_lat--6.0932911333333335_lon--49.8470532.png,20250809_180323_221306,-6.093291133,-49.8470532,15.64,4,0,0,straight
frame_184_lat--6.0932895_lon--49.84707556666667.png,20250809_180324_298605,-6.0932895,-49.84707557,13.22,4,0,0,straight
frame_185_lat--6.0932881000000005_lon--49.847096433333334.png,20250809_180325_223496,-6.0932881,-49.84709643,11,4,0,0,straight
frame_186_lat--6.093287166666667_lon--49.84711456666667.png,20250809_180326_200853,-6.093287167,-49.84711457,9.11,4,0,0,straight
frame_187_lat--6.093286366666667_lon--49.84712996666667.png,20250809_180327_230082,-6.093286367,-49.84712997,7.56,4,0,0,intersection
frame_188_lat--6.093285466666666_lon--49.84714456666667.png,20250809_180328_207580,-6.093285467,-49.84714457,6.16,4,0,0,intersection
frame_189_lat--6.093284466666667_lon--49.84716083333333.png,20250809_180329_243111,-6.093284467,-49.84716083,4.76,4,0,0,intersection
frame_190_lat--6.0932832_lon--49.84717963333333.png,20250809_180330_216395,-6.0932832,-49.84717963,3.6,4,0,0,intersection
frame_191_lat--6.0932813999999995_lon--49.84720086666667.png,20250809_180331_284285,-6.0932814,-49.84720087,3.51,4,0,0,intersection
frame_192_lat--6.093279066666666_lon--49.847223966666675.png,20250809_180332_229547,-6.093279067,-49.84722397,4.89,4,0,0,intersection
frame_193_lat--6.093276533333333_lon--49.847248966666676.png,20250809_180333_208416,-6.093276533,-49.84724897,7.17,4,0,0,intersection
frame_194_lat--6.093274200000001_lon--49.84727683333333.png,20250809_180334_271516,-6.0932742,-49.84727683,10.03,4,0,0,straight
frame_195_lat--6.093272099999999_lon--49.847308899999994.png,20250809_180335_228697,-6.0932721,-49.8473089,13.46,4,0,0,straight
frame_196_lat--6.0932707_lon--49.84734546666666.png,20250809_180336_201186,-6.0932707,-49.84734547,17.44,4,0,0,straight
frame_197_lat--6.093270033333334_lon--49.84738646666666.png,20250809_180337_223309,-6.093270033,-49.84738647,21.95,4,0,0,straight
frame_198_lat--6.0932698_lon--49.8474292.png,20250809_180338_194914,-6.0932698,-49.8474292,26.66,4,0,0,straight
frame_199_lat--6.093269566666668_lon--49.84747043333333.png,20250809_180339_236618,-6.093269567,-49.84747043,31.21,4,0,0,straight
frame_200_lat--6.0932692_lon--49.8475097.png,20250809_180340_202689,-6.0932692,-49.8475097,35.55,4,0,0,straight
frame_201_lat--6.093268133333334_lon--49.847549199999996.png,20250809_180341_229194,-6.093268133,-49.8475492,39.91,4,0,0,straight
frame_202_lat--6.0932659000000005_lon--49.8475907.png,20250809_180342_204409,-6.0932659,-49.8475907,44.49,4,0,0,straight
frame_203_lat--6.093262766666667_lon--49.847634166666666.png,20250809_180343_243260,-6.093262767,-49.84763417,41.29,2,0,0,straight
frame_204_lat--6.093259233333333_lon--49.8476788.png,20250809_180344_216711,-6.093259233,-49.8476788,36.37,2,0,0,straight
frame_205_lat--6.093255933333333_lon--49.847723800000004.png,20250809_180345_273090,-6.093255933,-49.8477238,31.42,2,0,0,straight
frame_206_lat--6.0932537333333325_lon--49.8477687.png,20250809_180346_225618,-6.093253733,-49.8477687,26.48,2,0,0,straight
frame_207_lat--6.093253300000001_lon--49.84781276666667.png,20250809_180347_200384,-6.0932533,-49.84781277,21.63,2,0,0,straight
frame_208_lat--6.093254800000001_lon--49.84785430000001.png,20250809_180348_234254,-6.0932548,-49.8478543,17.05,2,0,0,straight
frame_209_lat--6.093257966666667_lon--49.84789076666667.png,20250809_180349_204361,-6.093257967,-49.84789077,13,2,0,0,straight
frame_210_lat--6.0932623_lon--49.84792026666666.png,20250809_180350_244316,-6.0932623,-49.84792027,9.7,2,0,0,straight
frame_211_lat--6.093267633333334_lon--49.84794343333334.png,20250809_180351_213298,-6.093267633,-49.84794343,7.08,2,0,0,intersection
