filename,timestamp,latitude,longitude,distance_to_node_m,node_index,speed_mps,heading_deg,label
frame_47_lat--6.092760066666666_lon--49.84735093333333.png,20250810_115147_229188,-6.092760066666666,-49.84735093333333,57.28,4,0.0,0.0,straight
frame_48_lat--6.0927275_lon--49.8473578.png,20250810_115148_264401,-6.0927275,-49.8473578,59.12,9,0.0,0.0,straight
frame_49_lat--6.0926963999999995_lon--49.847364633333335.png,20250810_115149_235556,-6.0926964,-49.847364633333335,55.62,9,0.0,0.0,straight
frame_50_lat--6.0926657666666655_lon--49.8473717.png,20250810_115150_282735,-6.0926657666666655,-49.8473717,52.16,9,0.0,0.0,straight
frame_51_lat--6.092635366666667_lon--49.84737883333334.png,20250810_115151_236499,-6.092635366666667,-49.84737883333334,48.73,9,0.0,0.0,straight
frame_52_lat--6.092605200000001_lon--49.84738576666666.png,20250810_115152_265150,-6.092605200000001,-49.84738576666666,45.34,9,0.0,0.0,straight
frame_53_lat--6.092575500000001_lon--49.8473925.png,20250810_115153_245742,-6.092575500000001,-49.8473925,42.0,9,0.0,0.0,straight
frame_54_lat--6.092546766666667_lon--49.8473991.png,20250810_115154_321558,-6.092546766666667,-49.8473991,38.78,9,0.0,0.0,straight
frame_55_lat--6.0925188_lon--49.84740576666667.png,20250810_115155_249666,-6.0925188,-49.84740576666667,35.64,9,0.0,0.0,straight
frame_56_lat--6.092491333333333_lon--49.84741240000001.png,20250810_115156_222352,-6.092491333333333,-49.84741240000001,32.57,9,0.0,0.0,straight
frame_57_lat--6.092463866666667_lon--49.847419033333324.png,20250810_115157_261284,-6.092463866666667,-49.84741903333333,29.52,9,0.0,0.0,straight
frame_58_lat--6.092435433333334_lon--49.847425666666666.png,20250810_115158_235709,-6.092435433333334,-49.847425666666666,26.37,9,0.0,0.0,straight
frame_59_lat--6.092405766666667_lon--49.8474324.png,20250810_115159_298424,-6.092405766666667,-49.8474324,23.11,9,0.0,0.0,straight
frame_60_lat--6.092375466666668_lon--49.84743906666667.png,20250810_115200_258044,-6.092375466666668,-49.84743906666667,19.81,9,0.0,0.0,intersection
frame_61_lat--6.0923460333333335_lon--49.847445433333334.png,20250810_115201_235973,-6.0923460333333335,-49.84744543333333,16.65,9,0.0,0.0,intersection
frame_62_lat--6.0923199_lon--49.847451066666665.png,20250810_115202_297807,-6.0923199,-49.847451066666665,13.92,9,0.0,0.0,intersection
frame_63_lat--6.0922993000000005_lon--49.84745546666666.png,20250810_115203_255721,-6.0922993000000005,-49.84745546666666,11.84,9,0.0,0.0,intersection
frame_64_lat--6.092285600000001_lon--49.84745836666667.png,20250810_115204_110588,-6.092285600000001,-49.84745836666667,10.51,9,13.55,357.63,intersection
frame_65_lat--6.092271833333333_lon--49.8474612.png,20250810_115206_143641,-6.092271833333333,-49.8474612,9.24,9,5.99,357.69,intersection
frame_66_lat--6.092256900000001_lon--49.847464333333335.png,20250810_115210_133394,-6.092256900000001,-49.847464333333335,7.99,9,3.16,357.53,intersection
frame_67_lat--6.092239933333334_lon--49.847468333333325.png,20250810_115214_142345,-6.092239933333334,-49.847468333333325,6.83,9,7.2,357.28,intersection
frame_68_lat--6.0922176_lon--49.847473566666665.png,20250810_115216_250969,-6.0922176,-49.847473566666665,5.94,9,0.0,0.0,intersection
frame_69_lat--6.0922016_lon--49.8474774.png,20250810_115217_214487,-6.0922016,-49.8474774,5.93,9,0.0,0.0,intersection
frame_70_lat--6.0921819_lon--49.84748226666667.png,20250810_115218_253111,-6.0921819,-49.84748226666667,6.66,9,0.0,0.0,intersection
frame_71_lat--6.092157633333334_lon--49.847488500000004.png,20250810_115219_226297,-6.092157633333334,-49.8474885,8.36,9,0.0,0.0,intersection
frame_72_lat--6.0921296_lon--49.84749586666666.png,20250810_115220_244094,-6.0921296,-49.84749586666666,10.9,9,0.0,0.0,intersection
frame_73_lat--6.092099466666667_lon--49.84750416666667.png,20250810_115221_319512,-6.092099466666667,-49.84750416666667,13.97,9,0.0,0.0,intersection
frame_74_lat--6.092068433333333_lon--49.84751336666666.png,20250810_115222_241059,-6.092068433333333,-49.84751336666666,17.32,9,0.0,0.0,intersection
frame_75_lat--6.092037166666667_lon--49.8475233.png,20250810_115223_296499,-6.092037166666667,-49.8475233,20.81,9,0.0,0.0,intersection
frame_76_lat--6.0920062_lon--49.847533633333335.png,20250810_115224_252043,-6.0920062,-49.847533633333335,24.34,9,0.0,0.0,straight
frame_77_lat--6.091975966666666_lon--49.847544033333335.png,20250810_115225_254050,-6.091975966666666,-49.847544033333335,27.82,9,0.0,0.0,straight
frame_78_lat--6.091946466666667_lon--49.84755413333334.png,20250810_115226_233918,-6.091946466666667,-49.84755413333334,31.23,9,0.0,0.0,straight
frame_79_lat--6.091917566666668_lon--49.84756406666667.png,20250810_115227_281582,-6.091917566666668,-49.84756406666667,34.57,9,0.0,0.0,straight
frame_80_lat--6.091889033333333_lon--49.847574066666674.png,20250810_115228_241108,-6.091889033333333,-49.847574066666674,37.89,9,0.0,0.0,straight
frame_81_lat--6.0918605333333335_lon--49.8475842.png,20250810_115229_298941,-6.0918605333333335,-49.8475842,41.22,9,0.0,0.0,straight
frame_82_lat--6.0918318_lon--49.847594099999995.png,20250810_115230_251456,-6.0918318,-49.8475941,44.56,9,0.0,0.0,straight
frame_83_lat--6.091803266666666_lon--49.84760373333333.png,20250810_115231_230170,-6.091803266666666,-49.84760373333333,47.87,9,0.0,0.0,straight
frame_84_lat--6.091775133333334_lon--49.847613366666664.png,20250810_115232_283769,-6.091775133333334,-49.84761336666666,51.15,9,0.0,0.0,straight
frame_85_lat--6.091746400000001_lon--49.847624.png,20250810_115233_249785,-6.091746400000001,-49.847624,54.53,9,0.0,0.0,straight
frame_86_lat--6.0917164333333345_lon--49.847636766666675.png,20250810_115234_216391,-6.091716433333335,-49.84763676666668,58.13,9,0.0,0.0,straight
frame_87_lat--6.0916855666666665_lon--49.84765230000001.png,20250810_115235_255644,-6.0916855666666665,-49.84765230000001,61.95,9,0.0,0.0,straight
frame_88_lat--6.091653833333334_lon--49.84767023333334.png,20250810_115236_231959,-6.091653833333334,-49.84767023333334,65.96,9,0.0,0.0,straight
frame_89_lat--6.091621066666667_lon--49.847689599999995.png,20250810_115237_267507,-6.091621066666667,-49.8476896,70.15,9,0.0,0.0,straight
frame_90_lat--6.0915870666666665_lon--49.84770916666666.png,20250810_115238_241690,-6.0915870666666665,-49.84770916666666,74.47,9,0.0,0.0,straight
frame_91_lat--6.0915518_lon--49.847728233333335.png,20250810_115239_261231,-6.0915518,-49.847728233333335,78.9,9,0.0,0.0,straight
frame_92_lat--6.091515066666666_lon--49.84774646666666.png,20250810_115240_238621,-6.091515066666666,-49.84774646666666,82.94,11,0.0,0.0,straight
frame_93_lat--6.091476733333333_lon--49.84776396666666.png,20250810_115241_266655,-6.091476733333333,-49.84776396666666,78.3,11,0.0,0.0,straight
frame_94_lat--6.091436866666667_lon--49.84778106666668.png,20250810_115242_246382,-6.091436866666667,-49.84778106666668,73.51,11,0.0,0.0,straight
frame_95_lat--6.091395666666666_lon--49.8477982.png,20250810_115243_296604,-6.091395666666666,-49.8477982,68.58,11,0.0,0.0,straight
frame_96_lat--6.091353466666666_lon--49.84781553333333.png,20250810_115244_248307,-6.091353466666666,-49.84781553333333,63.55,11,0.0,0.0,straight
frame_97_lat--6.091310833333333_lon--49.84783326666667.png,20250810_115245_323842,-6.091310833333333,-49.84783326666667,58.45,11,0.0,0.0,straight
frame_98_lat--6.091269266666666_lon--49.8478513.png,20250810_115246_255747,-6.091269266666666,-49.8478513,53.46,11,0.0,0.0,straight
frame_99_lat--6.091231666666667_lon--49.847868266666666.png,20250810_115247_232744,-6.091231666666667,-49.847868266666666,48.92,11,0.0,0.0,straight
frame_100_lat--6.091199566666667_lon--49.847883233333334.png,20250810_115248_269912,-6.091199566666667,-49.84788323333333,45.04,11,0.0,0.0,straight
frame_101_lat--6.091172066666667_lon--49.84789646666667.png,20250810_115249_243616,-6.091172066666667,-49.84789646666667,41.71,11,0.0,0.0,straight
frame_102_lat--6.091147099999999_lon--49.84790856666667.png,20250810_115250_309951,-6.091147099999999,-49.84790856666667,38.69,11,0.0,0.0,straight
frame_103_lat--6.0911230000000005_lon--49.847920099999996.png,20250810_115251_253719,-6.0911230000000005,-49.8479201,35.78,11,0.0,0.0,straight
frame_104_lat--6.091098499999999_lon--49.847931433333336.png,20250810_115252_227646,-6.091098499999999,-49.847931433333336,32.85,11,0.0,0.0,straight
frame_105_lat--6.091072966666667_lon--49.847942966666665.png,20250810_115253_266643,-6.091072966666667,-49.847942966666665,29.81,11,0.0,0.0,straight
frame_106_lat--6.0910462333333335_lon--49.84795489999999.png,20250810_115254_235855,-6.0910462333333335,-49.84795489999999,26.64,11,0.0,0.0,straight
frame_107_lat--6.091018266666667_lon--49.84796713333334.png,20250810_115255_296096,-6.091018266666667,-49.84796713333334,23.35,11,0.0,0.0,straight
frame_108_lat--6.0909898_lon--49.84797913333334.png,20250810_115256_253169,-6.0909898,-49.84797913333334,20.04,11,0.0,0.0,intersection
frame_109_lat--6.090962200000002_lon--49.8479904.png,20250810_115257_231658,-6.090962200000002,-49.8479904,16.88,11,0.0,0.0,intersection
frame_110_lat--6.090937133333334_lon--49.848000299999995.png,20250810_115258_269418,-6.090937133333334,-49.8480003,14.06,11,0.0,0.0,intersection
frame_111_lat--6.090915300000001_lon--49.84800853333333.png,20250810_115259_243317,-6.090915300000001,-49.84800853333333,11.67,11,0.0,0.0,intersection
frame_112_lat--6.090896833333334_lon--49.84801516666666.png,20250810_115300_323999,-6.090896833333334,-49.84801516666666,9.71,11,0.0,0.0,intersection
frame_113_lat--6.090882133333333_lon--49.84802019999999.png,20250810_115301_255670,-6.090882133333333,-49.84802019999999,8.23,11,0.0,0.0,intersection
frame_114_lat--6.090861566666666_lon--49.84802623333333.png,20250810_115303_168043,-6.090861566666666,-49.84802623333333,6.3,11,9.94,357.01,intersection
frame_115_lat--6.0908451999999995_lon--49.84802883333333.png,20250810_115305_197295,-6.0908452,-49.84802883333333,4.9,11,8.14,358.78,intersection
frame_116_lat--6.090822466666667_lon--49.84802576666667.png,20250810_115307_130303,-6.090822466666667,-49.84802576666667,2.97,11,13.42,2.44,intersection
frame_117_lat--6.0908092_lon--49.84801990000001.png,20250810_115308_279199,-6.0908092,-49.84801990000001,1.98,11,0.0,0.0,intersection
frame_118_lat--6.090795966666667_lon--49.84801020000001.png,20250810_115309_238855,-6.090795966666667,-49.84801020000001,1.8,11,0.0,0.0,intersection
frame_119_lat--6.090782566666666_lon--49.847996.png,20250810_115310_308541,-6.090782566666666,-49.847996,3.11,11,0.0,0.0,intersection
frame_120_lat--6.090768833333334_lon--49.84797686666667.png,20250810_115311_254264,-6.090768833333334,-49.84797686666667,5.34,11,0.0,0.0,intersection
frame_121_lat--6.090755266666666_lon--49.84795303333334.png,20250810_115312_230846,-6.090755266666666,-49.84795303333334,8.13,11,0.0,0.0,intersection
frame_122_lat--6.090742133333333_lon--49.84792566666667.png,20250810_115313_269343,-6.090742133333333,-49.84792566666667,11.3,11,0.0,0.0,intersection
frame_123_lat--6.090729399999999_lon--49.84789646666667.png,20250810_115314_245679,-6.090729399999999,-49.84789646666667,14.69,11,0.0,0.0,intersection
frame_124_lat--6.090717100000001_lon--49.847867166666674.png,20250810_115315_247312,-6.090717100000001,-49.847867166666674,18.12,11,0.0,0.0,intersection
frame_125_lat--6.090705266666667_lon--49.84783866666667.png,20250810_115316_211466,-6.090705266666667,-49.84783866666667,21.47,11,0.0,0.0,intersection
frame_126_lat--6.090693433333334_lon--49.84781086666667.png,20250810_115317_252917,-6.090693433333334,-49.84781086666667,24.78,11,0.0,0.0,straight
frame_127_lat--6.090680866666665_lon--49.84778300000001.png,20250810_115318_219635,-6.090680866666665,-49.84778300000001,28.14,11,0.0,0.0,straight
frame_128_lat--6.090667366666667_lon--49.847754766666675.png,20250810_115319_259272,-6.090667366666667,-49.84775476666668,31.59,11,0.0,0.0,straight
frame_129_lat--6.090653333333334_lon--49.847726566666665.png,20250810_115320_264899,-6.090653333333334,-49.847726566666665,35.07,11,0.0,0.0,straight
frame_130_lat--6.0906391_lon--49.847699066666664.png,20250810_115321_241762,-6.0906391,-49.84769906666666,33.97,13,0.0,0.0,straight
frame_131_lat--6.090625066666666_lon--49.84767236666667.png,20250810_115322_295277,-6.090625066666666,-49.84767236666667,30.64,13,0.0,0.0,straight
frame_132_lat--6.090611266666667_lon--49.8476461.png,20250810_115323_250042,-6.090611266666667,-49.8476461,27.36,13,0.0,0.0,straight
frame_133_lat--6.090597866666665_lon--49.84762.png,20250810_115324_221873,-6.090597866666665,-49.84762,24.11,13,0.0,0.0,straight
frame_134_lat--6.090585333333332_lon--49.847594433333335.png,20250810_115325_258166,-6.090585333333332,-49.847594433333335,20.96,13,0.0,0.0,intersection
frame_135_lat--6.0905743999999995_lon--49.847570166666664.png,20250810_115326_229408,-6.0905744,-49.84757016666666,18.02,13,0.0,0.0,intersection
frame_136_lat--6.090565966666666_lon--49.847547999999996.png,20250810_115327_266922,-6.090565966666666,-49.847548,15.4,13,0.0,0.0,intersection
frame_137_lat--6.090560766666667_lon--49.84752816666666.png,20250810_115328_234942,-6.090560766666667,-49.84752816666666,13.17,13,0.0,0.0,intersection
frame_138_lat--6.090558633333334_lon--49.8475108.png,20250810_115329_285316,-6.090558633333334,-49.8475108,11.37,13,0.0,0.0,intersection
frame_139_lat--6.090559366666667_lon--49.847495933333335.png,20250810_115330_252462,-6.090559366666667,-49.847495933333335,10.03,13,0.0,0.0,intersection
frame_140_lat--6.090568366666666_lon--49.84747143333334.png,20250810_115332_252207,-6.090568366666666,-49.84747143333334,8.72,13,0.0,0.0,intersection
frame_141_lat--6.090576466666667_lon--49.84746013333334.png,20250810_115333_122890,-6.090576466666667,-49.84746013333334,8.77,13,13.54,13.36,intersection
frame_142_lat--6.0905868_lon--49.8474494.png,20250810_115334_262239,-6.0905868,-49.8474494,9.33,13,0.0,0.0,intersection
frame_143_lat--6.0905988666666655_lon--49.84743963333334.png,20250810_115335_235321,-6.0905988666666655,-49.84743963333334,10.35,13,0.0,0.0,intersection
frame_144_lat--6.0906122_lon--49.8474311.png,20250810_115336_266056,-6.0906122,-49.8474311,11.68,13,0.0,0.0,intersection
frame_145_lat--6.090626433333334_lon--49.8474236.png,20250810_115337_237333,-6.090626433333334,-49.8474236,13.21,13,0.0,0.0,intersection
frame_146_lat--6.090642266666667_lon--49.847416566666666.png,20250810_115338_270732,-6.090642266666667,-49.847416566666666,14.97,13,0.0,0.0,intersection
frame_147_lat--6.0906605_lon--49.84740973333332.png,20250810_115339_245180,-6.0906605,-49.84740973333332,17.03,13,0.0,0.0,intersection
frame_148_lat--6.090680966666666_lon--49.84740266666667.png,20250810_115340_308877,-6.090680966666666,-49.84740266666667,19.36,13,0.0,0.0,intersection
frame_149_lat--6.090702533333333_lon--49.8473946.png,20250810_115341_258897,-6.090702533333333,-49.8473946,21.84,13,0.0,0.0,intersection
frame_150_lat--6.090723766666667_lon--49.847385499999994.png,20250810_115342_234306,-6.090723766666667,-49.8473855,24.31,13,0.0,0.0,straight
frame_151_lat--6.0907436666666666_lon--49.8473761.png,20250810_115343_266085,-6.0907436666666666,-49.8473761,26.66,13,0.0,0.0,straight
frame_152_lat--6.090762400000001_lon--49.84736696666668.png,20250810_115344_240896,-6.090762400000001,-49.84736696666668,28.89,13,0.0,0.0,straight
frame_153_lat--6.090780966666668_lon--49.847357800000005.png,20250810_115345_308810,-6.090780966666668,-49.847357800000005,31.12,13,0.0,0.0,straight
frame_154_lat--6.090800866666667_lon--49.84734816666666.png,20250810_115346_248705,-6.090800866666667,-49.84734816666666,33.51,13,0.0,0.0,straight
frame_155_lat--6.090823133333332_lon--49.84733773333333.png,20250810_115347_222188,-6.090823133333332,-49.84733773333333,36.18,13,0.0,0.0,straight
frame_156_lat--6.090847666666667_lon--49.847326433333336.png,20250810_115348_259805,-6.090847666666667,-49.847326433333336,39.13,13,0.0,0.0,straight
frame_157_lat--6.090873433333334_lon--49.847314733333334.png,20250810_115349_230916,-6.090873433333334,-49.84731473333333,42.23,13,0.0,0.0,straight
frame_158_lat--6.090898966666667_lon--49.847303200000006.png,20250810_115350_268462,-6.090898966666667,-49.847303200000006,45.3,13,0.0,0.0,straight
frame_159_lat--6.090923133333333_lon--49.84729213333334.png,20250810_115351_242099,-6.090923133333333,-49.84729213333334,48.21,13,0.0,0.0,straight
frame_160_lat--6.090945733333334_lon--49.8472815.png,20250810_115352_312778,-6.090945733333334,-49.8472815,50.95,13,0.0,0.0,straight
frame_161_lat--6.090966466666667_lon--49.8472715.png,20250810_115353_257015,-6.090966466666667,-49.8472715,53.47,13,0.0,0.0,straight
frame_162_lat--6.090984633333333_lon--49.847262966666676.png,20250810_115354_231240,-6.090984633333333,-49.84726296666668,55.68,13,0.0,0.0,straight
frame_163_lat--6.091000299999999_lon--49.84725590000001.png,20250810_115355_249955,-6.091000299999999,-49.84725590000001,57.57,13,0.0,0.0,straight
frame_164_lat--6.091014966666665_lon--49.847249733333335.png,20250810_115356_220989,-6.091014966666665,-49.847249733333335,59.32,13,0.0,0.0,straight
frame_165_lat--6.091029833333333_lon--49.84724396666667.png,20250810_115357_262007,-6.091029833333333,-49.84724396666667,61.08,13,0.0,0.0,straight
frame_166_lat--6.091044999999999_lon--49.84723833333334.png,20250810_115358_238136,-6.091044999999999,-49.84723833333334,62.87,13,0.0,0.0,straight
frame_167_lat--6.091060466666667_lon--49.847232899999995.png,20250810_115359_295282,-6.091060466666667,-49.8472329,64.69,13,0.0,0.0,straight
frame_168_lat--6.091076233333334_lon--49.84722696666667.png,20250810_115400_222425,-6.091076233333334,-49.84722696666667,66.55,13,0.0,0.0,straight
frame_169_lat--6.091092866666666_lon--49.847219933333335.png,20250810_115401_252347,-6.091092866666666,-49.847219933333335,68.54,13,0.0,0.0,straight
frame_170_lat--6.091111000000001_lon--49.847211433333335.png,20250810_115402_306731,-6.091111000000001,-49.847211433333335,70.74,13,0.0,0.0,straight
frame_171_lat--6.091130866666665_lon--49.84720166666666.png,20250810_115403_251057,-6.091130866666665,-49.84720166666666,73.18,13,0.0,0.0,straight
frame_172_lat--6.091151866666666_lon--49.84719113333334.png,20250810_115404_223821,-6.091151866666666,-49.84719113333334,75.75,13,0.0,0.0,straight
frame_173_lat--6.091172899999999_lon--49.8471806.png,20250810_115405_246983,-6.091172899999999,-49.8471806,78.34,13,0.0,0.0,straight
frame_174_lat--6.091193_lon--49.84717056666666.png,20250810_115406_261445,-6.091193,-49.84717056666666,80.81,13,0.0,0.0,straight
frame_175_lat--6.091212100000001_lon--49.84716126666667.png,20250810_115407_233916,-6.091212100000001,-49.84716126666667,83.14,13,0.0,0.0,straight
frame_176_lat--6.0912307_lon--49.847152433333335.png,20250810_115408_281910,-6.0912307,-49.847152433333335,85.41,13,0.0,0.0,straight
frame_177_lat--6.091249666666666_lon--49.847143700000004.png,20250810_115409_251363,-6.091249666666666,-49.8471437,87.72,13,0.0,0.0,straight
frame_178_lat--6.091269633333334_lon--49.8471347.png,20250810_115410_226905,-6.091269633333334,-49.8471347,90.13,13,0.0,0.0,straight
frame_179_lat--6.091290966666667_lon--49.84712533333333.png,20250810_115411_264431,-6.091290966666667,-49.84712533333333,91.48,7,0.0,0.0,straight
frame_180_lat--6.091312833333333_lon--49.84711613333333.png,20250810_115412_236630,-6.091312833333333,-49.84711613333333,88.85,7,0.0,0.0,straight
frame_181_lat--6.091333733333333_lon--49.847107533333336.png,20250810_115413_260602,-6.091333733333333,-49.847107533333336,86.36,7,0.0,0.0,straight
frame_182_lat--6.091352800000001_lon--49.8471.png,20250810_115414_227936,-6.091352800000001,-49.8471,84.09,7,0.0,0.0,straight
frame_183_lat--6.091369866666668_lon--49.84709360000001.png,20250810_115415_259777,-6.091369866666668,-49.84709360000001,82.08,7,0.0,0.0,straight
frame_184_lat--6.091385233333334_lon--49.847088033333335.png,20250810_115416_240486,-6.091385233333334,-49.847088033333335,80.28,7,0.0,0.0,straight
frame_185_lat--6.091399733333333_lon--49.847082799999995.png,20250810_115417_206090,-6.091399733333333,-49.8470828,78.58,7,5.9,31.17,straight
frame_186_lat--6.091414833333333_lon--49.8470773.png,20250810_115418_233375,-6.091414833333333,-49.8470773,76.8,7,0.0,0.0,straight
frame_187_lat--6.091431233333333_lon--49.84707139999999.png,20250810_115419_266486,-6.091431233333333,-49.84707139999999,74.88,7,0.0,0.0,straight
frame_188_lat--6.091448366666667_lon--49.84706526666666.png,20250810_115420_245245,-6.091448366666667,-49.84706526666666,72.88,7,0.0,0.0,straight
frame_189_lat--6.0914659333333345_lon--49.84705910000001.png,20250810_115421_209742,-6.091465933333335,-49.84705910000001,70.83,7,0.0,0.0,straight
frame_190_lat--6.0914845_lon--49.847052600000005.png,20250810_115422_265851,-6.0914845,-49.847052600000005,68.66,7,0.0,0.0,straight
